BX5,51.4788023547334,0.133873839062683
BG1,51.563752,0.177891
BX1,51.4659832746662,0.184877126994369
HS4,51.492507,-0.257252
VS1,51.4992450135925,-0.131285173980659
EI7,51.5085164816243,-0.392208459173292
LH2,51.4792338864893,-0.440530703282971
EN4,51.614864007,-0.0507658363689
A30,51.373553348648,-0.291969827871431
IS2,51.555378,-0.116146
KT5,51.412308,-0.29658478
RI1,51.480189,-0.237335
CR8,51.410039,-0.127523
SK2,51.4819456792926,-0.0627176235171689
HS5,51.489398,-0.310081
HS9,51.4473877655456,-0.408732837243793
BG3,51.540444,0.074418
CR2,51.362638,-0.117952
SKA,51.4965604167321,-0.0530504472531612
KC3,51.49913951,-0.164337605
BY5,51.314562,0.042019
HG4,51.5839769007709,-0.125400278484885
WMA,51.4932327916861,-0.147391757027028
WMC,51.5168016452062,-0.145657269364411
CT4,51.520225273171,-0.0961060474176381
IS4,51.5600403385285,-0.131679425163847
BX7,51.457159,0.195294
GV2,51.5129998832095,-0.150913488159214
HS8,51.500676298573,-0.284383168481281
ST9,51.3712010773161,-0.131948824988095
BP0,51.4938505656999,-0.143808451030166
WM8,51.497066177578,-0.142438820740121
TD0,51.4243043441456,-0.345714576446947
CD1,51.544219,-0.175284
WMD,51.4922482333024,-0.147114752900186
BT6,51.537799,-0.247793
BG2,51.529389,0.132857
CT6,51.510499,-0.091634
BT3,51.5370800298103,-0.249273425299457
CR5,51.411349,-0.12311
CR4,51.374312,-0.096503
BQ6,51.477670796298,0.190836225974902
HR1,51.617327,-0.298775
BY7,51.405546,0.018882
EI3,51.5038527919816,-0.254668101620372
RI2,51.476168,-0.230427
WM4,51.510205,-0.128177
GN4,51.4346627060562,0.0642224671704697
IS5,51.5322658877275,-0.104413186512037
WM0,51.494681,-0.131938
BN1,51.614675,-0.176607
HR2,51.588417,-0.362989
HP1,51.4496728960354,-0.0374153592115306
SK8,51.5013906712066,-0.0782034373606952
LB6,51.4282131429499,-0.13186863879576
WA4,51.4564354037312,-0.191157408342927
LW4,51.4646910611736,-0.0160682432041527
WA8,51.4637206047191,-0.215890144123119
EN3,51.6374794858769,-0.0442461406121593
HF2,51.4964961786764,-0.220502981077703
BX0,51.4906102082147,0.158914493927518
LW1,51.445468,-0.020266
TL4,51.495057,0.0041074676
EA0,51.506628,-0.267934
ME1,51.40105,-0.195929
IS6,51.557895,-0.106989
TH5,51.5405194915241,-0.033307388878
WA3,51.4569204685076,-0.245562490498382
CE1,51.511120682854,-0.139050543868099
BX6,51.457159,0.195294
EN5,51.613865,-0.125338
TH6,51.4891342634,-0.0129769309432
SK9,51.4804994936467,-0.0595528932573422
CD5,51.518846,-0.12034
LB2,51.4849123099475,-0.125173736606014
WM6,51.5139287404213,-0.152792701881935
HK6,51.526454,-0.08491
CD4,51.518846,-0.12034
RB7,51.5694843315237,0.0829074748964946
KT1,51.3566466913867,-0.316770841962737
HS1,51.489321,-0.310002
LH0,51.48878,-0.441627
BQ5,51.4781935083933,0.187404883999095
RB3,51.593935,0.085516
KG2,51.4894131144322,-0.193640886158949
KG1,51.4894131144322,-0.193640886158949
BX9,51.4659832746662,0.184877126994369
WL1,51.562422,-0.004891
BX3,51.510808,0.121617
KC4,51.48743685,-0.168397129
BN3,51.6008848453589,-0.172297542087178
CY1,51.424812,-0.075449
NM2,51.537598,-0.002138
BT7,51.534718,-0.196664
ST3,51.365318,-0.165936
BL0,51.522287,-0.125848
HG2,51.586029,-0.126486
KT3,51.413691,-0.302269
BY4,51.403834810795,0.020390228913718
ST6,51.377923,-0.240414
MY7,51.52254,-0.15459
LB3,51.464866,-0.099161
GN0,51.490532,0.074003
WM5,51.5119769825798,-0.12162720332856
GR8,51.486884,0.017901
LB1,51.444249,-0.121731
KC1,51.5210467476039,-0.213492139585065
EG1,51.5065947337762,-0.267964378025953
BX8,51.456887,0.194582
ST8,51.3835652277943,-0.136417861473301
WL3,51.6251928602333,-0.0225973251092037
WM9,51.4977331829735,-0.14424140916201
KT6,51.4355006647773,-0.257029893767993
BY1,51.4132338948359,0.00721471618770671
WAC,51.4636903568111,-0.166713485994806
BN2,51.591901,-0.205992
EA7,51.508549,-0.392179
BT4,51.552476,-0.258089
HG1,51.599302,-0.068218
CR7,51.3622305655403,-0.117604507351392
HV2,51.6065992159427,0.225359558329898
LW3,51.4811412184719,-0.0456708566668043
NM3,51.514727,0.014554
HI2,51.526115,-0.459128
EN2,51.6524364979749,-0.084224624306898
TH2,51.5225294860844,-0.0421550991900347
WMZ,51.5139287404213,-0.152792701881935
WAA,51.4794395281222,-0.141786953606306
TD5,51.4252560360937,-0.345608290872898
BT2,51.5524326273922,-0.260338843869077
GN2,51.492571,0.017697
EN7,51.66864334727,-0.02200720557
GB6,51.4563,0.085606
GN3,51.486957,0.095111
KX4,51.533238,-0.129594
KT4,51.379312,-0.281259
BX4,51.477670796298,0.190836225974902
EI2,51.5058699783726,-0.380241031512669
GB0,51.4563,0.085606
HS6,51.479129,-0.36476
LB5,51.4854867739729,-0.124545234819213
WAB,51.429331,-0.166524
HS7,51.463402,-0.427525
EN1,51.6450367266602,-0.0661800662229116
BT1,51.589618,-0.275519
GR5,51.4834490664601,-0.000145562683198809
HF1,51.4927663395234,-0.223601338284455
EA1,51.5133230466548,-0.307529015473585
LB4,51.464113541162,-0.11458102695123
HF3,51.5308895141056,-0.237011005357313
LW5,51.4795312838203,-0.0252606031340197
WE0,51.4942847451596,-0.199340350918702
ME2,51.4161384794862,-0.192230805042824
KF1,51.5210467476039,-0.213492139585065
HK4,51.558884,-0.056388
EI8,51.5189160348806,-0.265652052386222
HV3,51.572976,0.179079
ME9,51.40162,-0.19589212
RB4,51.57661,0.030858
EA2,51.506628,-0.267934
RB1,51.569221,0.081821
EA9,51.5225651213491,-0.264922414775277
NB1,51.5119701188277,-0.116713103528546
SK6,51.4931557048667,-0.101527038274853
BT5,51.552656,-0.248774
ST2,51.3771892138334,-0.222044077436931
EI0,51.5439296252862,-0.352801776049933
LW6,51.4447808,-0.0221832
TH4,51.5150461674013,-0.00841849265642741
ST1,51.365744,-0.195563
RHG,51.4531422511004,-0.341218138106469
MY1,51.52254,-0.15459
WMB,51.516066,-0.13516388
WL4,51.601718495597,-0.016498263136
WL5,51.556257676576,-0.013629679065
HI1,51.552264,-0.402779
HF4,51.5045625671557,-0.224670007031603
SK1,51.490548,-0.09661
CR6,51.3786978969719,-0.113796403332539
IS1,51.5407003385595,-0.103269578193151
HS3,51.489321,-0.310002
WL2,51.564725703428,0.00399595335237289
CT1,51.511491,-0.095807
TL6,51.503858,0.020574415
RB2,51.5583461865157,0.0699915095238029
HG3,51.6059499474804,-0.123441120322547
LW2,51.474954,-0.039641
SK5,51.4804994936467,-0.0595528932573422
KC2,51.49550391,-0.178809464
BX2,51.4906102082147,0.158914493927518
GN6,51.4937746695818,0.0107796237032558
CR3,51.40401,-0.098814
SK7,51.4929813788003,-0.0985378910481832
HI0,51.496309,-0.460826
BQ8,51.4946486813055,0.137279111232178
SKB,51.4735803479615,-0.0877818536754426
RB5,51.595851,0.020087
CD9,51.527975,-0.1287742
CD3,51.515532,-0.127027
TL5,51.508198,0.015002152
KC7,51.5210467476039,-0.213492139585065
SKC,51.442633,-0.077653974
KT2,51.4144307605309,-0.301706822060131
HS2,51.482982,-0.411895
BT8,51.5324054617809,-0.217718908639377
CT2,51.5145253362314,-0.104515626337876
CT3,51.513847178423,-0.077765681752
GN5,51.4839072533485,0.000407396935849736
WA2,51.456962,-0.191074
TH1,51.510012,-0.019866
NM1,51.514764,0.011989
HI3,51.481131839058,-0.423760323968
WA9,51.4650325059122,-0.215824580947572
WA6,51.425284,-0.164452
CE2,51.5075819137762,-0.133068372704093
CR9,51.3739530635378,-0.0967638468323854
WA7,51.463429,-0.215871
EI1,51.5236078191481,-0.265502631799754
GR4,51.45258,0.070766
ME7,51.3943415638,-0.165161044588
TH3,51.526737,-0.053869
ST5,51.389286904505,-0.141661524779893
WA1,51.4548722085,-0.193003999857021
CT8,51.5095436853913,-0.0873571979556188
HV1,51.520787459334,0.205460705694044
ST7,51.3858391292126,-0.136339857220486
ST4,51.3586596124998,-0.149723946604927
GV1,51.493492,-0.149906
KC5,51.49019756,-0.190863311
GR9,51.456357,0.040725
GR7,51.472504,-0.012381
BQ9,51.4659832746662,0.184877126994369
IM1,51.5173675146177,-0.1201947113171
BQ7,51.4946486813055,0.137279111232178
EA6,51.53085,-0.292488
EA8,51.518948,-0.265617
